ID,Fecha,Usuario,Texto,Candidato_Mencionado,Hashtags,Sentimiento,Ganador,Sentimiento_Numerico,Polarización
1068,2024-09-04,usuario_416,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#BolívarArmijos2023, #EduardoMaruri2023",Neutro,0,,0.0
1736,2025-01-14,usuario_250,"No creo que Luisa González pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Luisa González,"#FernandoVillavicencio2023, #VotoConsciente, #JanTopic2023",Neutro,0,,-0.148
314,2024-10-05,usuario_33,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,#EleccionesEC2023,Neutro,1,1.0,-0.148
1294,2024-04-11,usuario_427,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #JanTopic2023",Neutro,1,1.0,0.0
1925,2024-11-13,usuario_58,"Los medios están atacando a Otto Sonnenholzner, pero creo que tiene buenas intenciones.",Otto Sonnenholzner,#OttoSonnenholzner2023,Neutro,0,,0.0
351,2024-05-28,usuario_754,Creo que Otto Sonnenholzner representa un cambio positivo para Ecuador.,Otto Sonnenholzner,#EleccionesEC2023,Neutro,0,,0.0
845,2024-05-19,usuario_905,"Yaku Pérez está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Yaku Pérez,"#OttoSonnenholzner2023, #PatricioZuquilanda2023",Neutro,0,,-0.148
1443,2024-07-04,usuario_595,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
167,2024-04-03,usuario_679,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,#VotoConsciente,Neutro,1,1.0,0.0
1225,2024-07-18,usuario_88,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #EleccionesEC2023, #Democracia",Neutro,1,1.0,0.0
320,2024-11-10,usuario_680,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#PolíticaEC,Neutro,1,1.0,-0.148
398,2024-09-26,usuario_410,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,"#XavierHervas2023, #Democracia",Neutro,1,1.0,0.0
1844,2025-02-07,usuario_994,"Voy a votar por Luisa González, es el único que realmente entiende los problemas de la gente.",Luisa González,"#PatricioZuquilanda2023, #DanielNoboa2023, #OttoSonnenholzner2023",Neutro,0,,0.0
1692,2025-01-16,usuario_155,Me preocupa que Xavier Hervas esté recibiendo apoyo de grupos cuestionables.,Xavier Hervas,#FernandoVillavicencio2023,Neutro,0,,0.0
767,2024-11-08,usuario_219,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#LuisaGonzález2023, #OttoSonnenholzner2023",Neutro,1,1.0,0.0
882,2024-12-17,usuario_810,"No me gusta la forma en la que Yaku Pérez maneja su campaña, no me genera confianza.",Yaku Pérez,#Democracia,Negativo,0,,-0.26335
1943,2024-07-06,usuario_995,"Los medios están atacando a Fernando Villavicencio, pero creo que tiene buenas intenciones.",Fernando Villavicencio,"#FernandoVillavicencio2023, #Democracia, #EduardoMaruri2023",Neutro,0,,0.0
780,2024-10-24,usuario_849,"Yaku Pérez está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Yaku Pérez,#EduardoMaruri2023,Neutro,0,,-0.148
536,2024-06-11,usuario_655,"No me gusta la forma en la que Xavier Hervas maneja su campaña, no me genera confianza.",Xavier Hervas,"#XavierHervas2023, #LuisaGonzález2023",Negativo,0,,-0.26335
753,2025-01-05,usuario_254,"La gente debería informarse mejor antes de criticar a Luisa González, sus propuestas son buenas.",Luisa González,"#EduardoMaruri2023, #VotoConsciente",Neutro,0,,0.0
1985,2024-04-14,usuario_614,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#JanTopic2023, #YakuPérez2023",Neutro,1,1.0,0.0
1427,2024-03-03,usuario_334,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023",Negativo,1,1.0,-0.26335
791,2025-01-15,usuario_463,"Este gobierno necesita un cambio, y Yaku Pérez puede ser la persona indicada.",Yaku Pérez,"#DanielNoboa2023, #LuisaGonzález2023",Neutro,0,,0.0
239,2024-11-26,usuario_770,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#LuisaGonzález2023, #EduardoMaruri2023, #YakuPérez2023",Neutro,1,1.0,0.0
1886,2024-11-24,usuario_565,Creo que Xavier Hervas representa un cambio positivo para Ecuador.,Xavier Hervas,#EduardoMaruri2023,Neutro,0,,0.0
1059,2024-05-16,usuario_711,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,"#YakuPérez2023, #PolíticaEC, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
290,2024-05-23,usuario_923,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,"#JanTopic2023, #Democracia",Neutro,0,,0.0
847,2025-02-13,usuario_469,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#PolíticaEC, #JanTopic2023, #YakuPérez2023",Neutro,1,1.0,0.0
1478,2024-08-20,usuario_181,"Este gobierno necesita un cambio, y Jan Topic puede ser la persona indicada.",Jan Topic,#DanielNoboa2023,Neutro,0,,0.0
1098,2025-02-14,usuario_859,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#PatricioZuquilanda2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
1425,2025-01-30,usuario_877,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#BolívarArmijos2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
92,2024-04-02,usuario_431,"No confío en Fernando Villavicencio, sus discursos no me convencen.",Fernando Villavicencio,"#DanielNoboa2023, #JanTopic2023, #PolíticaEC",Negativo,0,,-0.26335
1791,2024-06-07,usuario_539,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#PolíticaEC, #XavierHervas2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
35,2024-09-30,usuario_945,"Las ideas de Luisa González sobre educación son interesantes, pero falta más detalle.",Luisa González,#BolívarArmijos2023,Neutro,0,,0.0
1565,2024-09-10,usuario_336,"Yaku Pérez no tiene experiencia para manejar el país, no lo veo como una opción viable.",Yaku Pérez,#DanielNoboa2023,Negativo,0,,-0.26335
615,2024-09-20,usuario_109,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EleccionesEC2023, #OttoSonnenholzner2023, #XavierHervas2023",Neutro,1,1.0,0.0
186,2025-02-10,usuario_201,"Después del debate, mi opinión sobre Fernando Villavicencio cambió completamente, ahora me parece más preparado.",Fernando Villavicencio,#OttoSonnenholzner2023,Neutro,0,,0.0
676,2024-04-29,usuario_9,"Voy a votar por Xavier Hervas, es el único que realmente entiende los problemas de la gente.",Xavier Hervas,"#XavierHervas2023, #YakuPérez2023",Neutro,0,,0.0
1032,2025-02-17,usuario_351,"La gente debería informarse mejor antes de criticar a Otto Sonnenholzner, sus propuestas son buenas.",Otto Sonnenholzner,"#BolívarArmijos2023, #PatricioZuquilanda2023, #XavierHervas2023",Neutro,0,,0.0
1115,2024-10-29,usuario_373,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,#YakuPérez2023,Negativo,1,1.0,-0.26335
1890,2025-01-25,usuario_128,"La gente debería informarse mejor antes de criticar a Xavier Hervas, sus propuestas son buenas.",Xavier Hervas,"#DanielNoboa2023, #PatricioZuquilanda2023",Neutro,0,,0.0
113,2024-04-08,usuario_658,Me preocupa que Luisa González esté recibiendo apoyo de grupos cuestionables.,Luisa González,"#EduardoMaruri2023, #VotoConsciente, #Democracia",Neutro,0,,0.0
1588,2024-06-28,usuario_400,"La gente debería informarse mejor antes de criticar a Xavier Hervas, sus propuestas son buenas.",Xavier Hervas,"#EduardoMaruri2023, #VotoConsciente, #BolívarArmijos2023",Neutro,0,,0.0
810,2025-02-18,usuario_123,Daniel Noboa está manipulando la opinión pública con información falsa.,Daniel Noboa,#DanielNoboa2023,Neutro,1,1.0,0.0
1547,2024-03-21,usuario_461,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #PatricioZuquilanda2023, #Democracia",Neutro,1,1.0,0.0
70,2025-02-18,usuario_551,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#LuisaGonzález2023, #XavierHervas2023",Neutro,1,1.0,0.0
1333,2024-07-01,usuario_942,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,#PolíticaEC,Negativo,1,1.0,-0.26335
611,2024-04-28,usuario_216,Yaku Pérez está manipulando la opinión pública con información falsa.,Yaku Pérez,#EduardoMaruri2023,Neutro,0,,0.0
310,2024-09-09,usuario_314,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
1824,2024-03-06,usuario_259,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#BolívarArmijos2023, #EduardoMaruri2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
934,2024-07-02,usuario_641,"Votaré en blanco, ningún candidato, incluyendo Fernando Villavicencio, me representa realmente.",Fernando Villavicencio,#PolíticaEC,Neutro,0,,0.0
374,2024-03-14,usuario_501,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
1639,2024-10-20,usuario_685,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,#EduardoMaruri2023,Neutro,1,1.0,0.0
448,2025-02-19,usuario_634,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#EleccionesEC2023, #OttoSonnenholzner2023",Neutro,1,1.0,-0.148
1473,2024-08-11,usuario_591,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
459,2024-06-30,usuario_693,"Yaku Pérez está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Yaku Pérez,"#YakuPérez2023, #VotoConsciente",Neutro,0,,-0.148
956,2024-10-10,usuario_864,"Voy a votar por Bolívar Armijos, es el único que realmente entiende los problemas de la gente.",Bolívar Armijos,#DanielNoboa2023,Neutro,0,,0.0
615,2024-09-20,usuario_109,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EleccionesEC2023, #OttoSonnenholzner2023, #XavierHervas2023",Neutro,1,1.0,0.0
1293,2024-04-23,usuario_653,Daniel Noboa está manipulando la opinión pública con información falsa.,Daniel Noboa,"#BolívarArmijos2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
1297,2024-08-31,usuario_665,Me preocupa que Luisa González esté recibiendo apoyo de grupos cuestionables.,Luisa González,#VotoConsciente,Neutro,0,,0.0
505,2024-09-06,usuario_432,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#JanTopic2023, #BolívarArmijos2023, #DanielNoboa2023",Neutro,1,1.0,0.0
1681,2025-01-07,usuario_284,"No creo que Yaku Pérez pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Yaku Pérez,#EleccionesEC2023,Neutro,0,,-0.148
1985,2024-04-14,usuario_614,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#JanTopic2023, #YakuPérez2023",Neutro,1,1.0,0.0
1875,2024-04-11,usuario_976,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
850,2025-01-31,usuario_267,Me parece que Fernando Villavicencio tiene las mejores propuestas para mejorar la economía del país.,Fernando Villavicencio,"#EduardoMaruri2023, #PatricioZuquilanda2023",Neutro,0,,0.0
461,2024-06-05,usuario_144,Jan Topic tiene un plan claro para reducir la inseguridad en el país.,Jan Topic,"#OttoSonnenholzner2023, #YakuPérez2023",Neutro,0,,0.0
1443,2024-07-04,usuario_595,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
1571,2024-07-02,usuario_973,"Jan Topic no tiene experiencia para manejar el país, no lo veo como una opción viable.",Jan Topic,"#Democracia, #FernandoVillavicencio2023, #PolíticaEC",Negativo,0,,-0.26335
104,2024-09-27,usuario_602,"Las ideas de Daniel Noboa sobre educación son interesantes, pero falta más detalle.",Daniel Noboa,#VotoConsciente,Neutro,1,1.0,0.0
38,2024-07-08,usuario_830,"No confío en Yaku Pérez, sus discursos no me convencen.",Yaku Pérez,#VotoConsciente,Negativo,0,,-0.26335
597,2024-03-24,usuario_50,Creo que Luisa González representa un cambio positivo para Ecuador.,Luisa González,#VotoConsciente,Neutro,0,,0.0
665,2024-05-27,usuario_878,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#OttoSonnenholzner2023, #FernandoVillavicencio2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
921,2025-01-10,usuario_266,Me preocupa que Yaku Pérez esté recibiendo apoyo de grupos cuestionables.,Yaku Pérez,#DanielNoboa2023,Neutro,0,,0.0
76,2024-10-14,usuario_891,"Voy a votar por Jan Topic, es el único que realmente entiende los problemas de la gente.",Jan Topic,"#BolívarArmijos2023, #PatricioZuquilanda2023, #DanielNoboa2023",Neutro,0,,0.0
820,2024-08-22,usuario_120,"Voy a votar por Luisa González, es el único que realmente entiende los problemas de la gente.",Luisa González,"#Democracia, #DanielNoboa2023, #OttoSonnenholzner2023",Neutro,0,,0.0
380,2024-07-04,usuario_993,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023, #LuisaGonzález2023",Negativo,1,1.0,-0.26335
913,2024-11-02,usuario_876,Me preocupa que Otto Sonnenholzner esté recibiendo apoyo de grupos cuestionables.,Otto Sonnenholzner,"#EleccionesEC2023, #BolívarArmijos2023, #YakuPérez2023",Neutro,0,,0.0
831,2025-02-04,usuario_442,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#VotoConsciente, #EduardoMaruri2023, #DanielNoboa2023",Neutro,1,1.0,0.0
794,2024-07-29,usuario_432,"No me gusta la forma en la que Yaku Pérez maneja su campaña, no me genera confianza.",Yaku Pérez,"#LuisaGonzález2023, #YakuPérez2023, #PolíticaEC",Negativo,0,,-0.26335
12,2024-08-23,usuario_329,Fernando Villavicencio tiene un plan claro para reducir la inseguridad en el país.,Fernando Villavicencio,"#Democracia, #OttoSonnenholzner2023",Neutro,0,,0.0
1618,2024-05-30,usuario_35,"Luisa González no tiene experiencia para manejar el país, no lo veo como una opción viable.",Luisa González,"#BolívarArmijos2023, #DanielNoboa2023, #PatricioZuquilanda2023",Negativo,0,,-0.26335
1022,2024-08-16,usuario_261,"Jan Topic está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Jan Topic,"#FernandoVillavicencio2023, #BolívarArmijos2023",Neutro,0,,-0.148
1322,2025-02-03,usuario_214,Creo que Luisa González representa un cambio positivo para Ecuador.,Luisa González,"#PolíticaEC, #YakuPérez2023, #VotoConsciente",Neutro,0,,0.0
427,2024-11-24,usuario_640,"Las ideas de Otto Sonnenholzner sobre educación son interesantes, pero falta más detalle.",Otto Sonnenholzner,"#OttoSonnenholzner2023, #JanTopic2023",Neutro,0,,0.0
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
62,2024-03-02,usuario_739,"No creo que Fernando Villavicencio pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Fernando Villavicencio,"#EleccionesEC2023, #Democracia, #OttoSonnenholzner2023",Neutro,0,,-0.148
784,2024-06-17,usuario_749,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#FernandoVillavicencio2023, #YakuPérez2023, #PolíticaEC",Neutro,1,1.0,0.0
142,2024-06-08,usuario_926,"Luisa González está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Luisa González,"#LuisaGonzález2023, #EleccionesEC2023, #VotoConsciente",Neutro,0,,-0.148
443,2024-08-22,usuario_371,"La gente debería informarse mejor antes de criticar a Luisa González, sus propuestas son buenas.",Luisa González,"#VotoConsciente, #XavierHervas2023",Neutro,0,,0.0
1362,2024-03-29,usuario_742,"No me gusta la forma en la que Otto Sonnenholzner maneja su campaña, no me genera confianza.",Otto Sonnenholzner,#LuisaGonzález2023,Negativo,0,,-0.26335
303,2024-06-09,usuario_120,"La gente debería informarse mejor antes de criticar a Luisa González, sus propuestas son buenas.",Luisa González,"#YakuPérez2023, #DanielNoboa2023",Neutro,0,,0.0
271,2024-11-29,usuario_133,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #BolívarArmijos2023, #JanTopic2023",Negativo,1,1.0,-0.26335
1447,2024-09-10,usuario_921,"Después del debate, mi opinión sobre Luisa González cambió completamente, ahora me parece más preparado.",Luisa González,#LuisaGonzález2023,Neutro,0,,0.0
1373,2024-08-04,usuario_702,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,"#FernandoVillavicencio2023, #DanielNoboa2023, #BolívarArmijos2023",Negativo,1,1.0,-0.26335
727,2024-10-15,usuario_888,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#PatricioZuquilanda2023, #DanielNoboa2023, #Democracia",Neutro,1,1.0,0.0
1011,2024-03-07,usuario_461,"Bolívar Armijos representa los mismos problemas del pasado, no trae nada nuevo.",Bolívar Armijos,#JanTopic2023,Neutro,0,,-0.148
1385,2024-07-20,usuario_375,"Los medios están atacando a Luisa González, pero creo que tiene buenas intenciones.",Luisa González,"#PolíticaEC, #JanTopic2023, #EduardoMaruri2023",Neutro,0,,0.0
844,2024-12-09,usuario_963,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#OttoSonnenholzner2023, #Democracia",Neutro,1,1.0,0.0
1458,2024-08-08,usuario_570,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,#FernandoVillavicencio2023,Negativo,1,1.0,-0.26335
405,2024-04-24,usuario_298,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#YakuPérez2023, #VotoConsciente, #Democracia",Neutro,1,1.0,0.0
439,2024-11-15,usuario_839,"Jan Topic está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Jan Topic,"#LuisaGonzález2023, #VotoConsciente",Neutro,0,,-0.148
662,2024-09-07,usuario_673,"Los medios están atacando a Bolívar Armijos, pero creo que tiene buenas intenciones.",Bolívar Armijos,#BolívarArmijos2023,Neutro,0,,0.0
295,2025-02-08,usuario_998,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#PolíticaEC, #JanTopic2023, #DanielNoboa2023",Negativo,1,1.0,-0.26335
826,2024-07-02,usuario_245,"Otto Sonnenholzner no tiene experiencia para manejar el país, no lo veo como una opción viable.",Otto Sonnenholzner,#Democracia,Negativo,0,,-0.26335
252,2025-02-23,usuario_655,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#VotoConsciente, #DanielNoboa2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
271,2024-11-29,usuario_133,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #BolívarArmijos2023, #JanTopic2023",Negativo,1,1.0,-0.26335
1803,2024-10-18,usuario_525,"Después de leer su plan de gobierno, me convencí de que Bolívar Armijos es la mejor opción.",Bolívar Armijos,"#YakuPérez2023, #Democracia, #BolívarArmijos2023",Neutro,0,,0.0
673,2024-12-21,usuario_224,Me preocupa que Jan Topic esté recibiendo apoyo de grupos cuestionables.,Jan Topic,"#PatricioZuquilanda2023, #BolívarArmijos2023",Neutro,0,,0.0
1291,2024-06-25,usuario_456,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#EduardoMaruri2023, #YakuPérez2023",Neutro,1,1.0,0.0
764,2024-06-15,usuario_744,"No me gusta la forma en la que Luisa González maneja su campaña, no me genera confianza.",Luisa González,"#BolívarArmijos2023, #EduardoMaruri2023",Negativo,0,,-0.26335
1879,2024-08-08,usuario_65,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#XavierHervas2023, #JanTopic2023, #BolívarArmijos2023",Negativo,1,1.0,-0.26335
1141,2024-09-25,usuario_968,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,#OttoSonnenholzner2023,Neutro,1,1.0,0.0
1800,2024-07-09,usuario_285,Creo que Fernando Villavicencio representa un cambio positivo para Ecuador.,Fernando Villavicencio,"#PolíticaEC, #BolívarArmijos2023",Neutro,0,,0.0
1357,2024-05-10,usuario_461,Creo que Yaku Pérez representa un cambio positivo para Ecuador.,Yaku Pérez,"#JanTopic2023, #YakuPérez2023",Neutro,0,,0.0
664,2024-06-14,usuario_791,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,#OttoSonnenholzner2023,Negativo,1,1.0,-0.26335
84,2024-08-13,usuario_645,"Bolívar Armijos no tiene experiencia para manejar el país, no lo veo como una opción viable.",Bolívar Armijos,#PatricioZuquilanda2023,Negativo,0,,-0.26335
1454,2024-07-17,usuario_468,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,-0.148
122,2025-01-23,usuario_866,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,#LuisaGonzález2023,Neutro,1,1.0,-0.148
851,2025-02-14,usuario_457,"No confío en Fernando Villavicencio, sus discursos no me convencen.",Fernando Villavicencio,#BolívarArmijos2023,Negativo,0,,-0.26335
489,2024-12-21,usuario_558,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,"#BolívarArmijos2023, #Democracia, #LuisaGonzález2023",Neutro,1,1.0,0.0
1098,2025-02-14,usuario_859,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#PatricioZuquilanda2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
356,2024-07-11,usuario_919,"Cada vez que escucho hablar a Xavier Hervas, me genera más dudas sobre su capacidad.",Xavier Hervas,"#PolíticaEC, #LuisaGonzález2023, #DanielNoboa2023",Neutro,0,,0.0
1010,2024-06-24,usuario_635,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#VotoConsciente, #LuisaGonzález2023, #XavierHervas2023",Neutro,1,1.0,0.0
455,2024-11-08,usuario_888,"La gente debería informarse mejor antes de criticar a Xavier Hervas, sus propuestas son buenas.",Xavier Hervas,"#VotoConsciente, #Democracia",Neutro,0,,0.0
252,2025-02-23,usuario_655,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#VotoConsciente, #DanielNoboa2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
1946,2024-12-21,usuario_312,"Después del debate, mi opinión sobre Jan Topic cambió completamente, ahora me parece más preparado.",Jan Topic,"#JanTopic2023, #DanielNoboa2023, #PatricioZuquilanda2023",Neutro,0,,0.0
1766,2024-11-21,usuario_772,"Fernando Villavicencio está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Fernando Villavicencio,"#XavierHervas2023, #PolíticaEC",Neutro,0,,-0.148
1999,2024-11-10,usuario_443,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#LuisaGonzález2023,Neutro,1,1.0,0.0
1074,2024-10-04,usuario_353,"Voy a votar por Fernando Villavicencio, es el único que realmente entiende los problemas de la gente.",Fernando Villavicencio,"#EleccionesEC2023, #DanielNoboa2023, #BolívarArmijos2023",Neutro,0,,0.0
1529,2024-10-24,usuario_145,"Cada vez que escucho hablar a Xavier Hervas, me genera más dudas sobre su capacidad.",Xavier Hervas,"#PatricioZuquilanda2023, #DanielNoboa2023",Neutro,0,,0.0
1526,2024-05-24,usuario_704,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#PatricioZuquilanda2023, #EduardoMaruri2023",Neutro,1,1.0,0.0
970,2024-09-14,usuario_599,Luisa González está manipulando la opinión pública con información falsa.,Luisa González,"#XavierHervas2023, #Democracia, #EleccionesEC2023",Neutro,0,,0.0
146,2024-08-26,usuario_719,"Las ideas de Daniel Noboa sobre educación son interesantes, pero falta más detalle.",Daniel Noboa,"#XavierHervas2023, #YakuPérez2023",Neutro,1,1.0,0.0
57,2024-07-26,usuario_31,"No confío en Luisa González, sus discursos no me convencen.",Luisa González,"#PatricioZuquilanda2023, #PolíticaEC, #VotoConsciente",Negativo,0,,-0.26335
163,2025-01-22,usuario_710,"Los medios están atacando a Xavier Hervas, pero creo que tiene buenas intenciones.",Xavier Hervas,"#PatricioZuquilanda2023, #PolíticaEC",Neutro,0,,0.0
260,2024-08-21,usuario_890,"Luisa González no tiene experiencia para manejar el país, no lo veo como una opción viable.",Luisa González,"#BolívarArmijos2023, #JanTopic2023, #EleccionesEC2023",Negativo,0,,-0.26335
1852,2024-08-18,usuario_842,Luisa González tiene un plan claro para reducir la inseguridad en el país.,Luisa González,#OttoSonnenholzner2023,Neutro,0,,0.0
70,2025-02-18,usuario_551,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#LuisaGonzález2023, #XavierHervas2023",Neutro,1,1.0,0.0
685,2024-02-29,usuario_208,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#EduardoMaruri2023, #YakuPérez2023",Neutro,1,1.0,-0.148
94,2024-05-16,usuario_243,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#OttoSonnenholzner2023, #PatricioZuquilanda2023, #DanielNoboa2023",Neutro,1,1.0,0.0
1639,2024-10-20,usuario_685,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,#EduardoMaruri2023,Neutro,1,1.0,0.0
1422,2024-08-20,usuario_819,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #XavierHervas2023",Neutro,1,1.0,0.0
